,Country_Region,Lat,Long,Date,value,Country_FR
31081,South Sudan,6.877000000000002,31.307,2020-05-17,290,Soudan du Sud
31347,South Sudan,6.877000000000002,31.307,2020-05-18,290,Soudan du Sud
31613,South Sudan,6.877000000000002,31.307,2020-05-19,290,Soudan du Sud
31879,South Sudan,6.877000000000002,31.307,2020-05-20,290,Soudan du Sud
32145,South Sudan,6.877000000000002,31.307,2020-05-21,481,Soudan du Sud
32411,South Sudan,6.877000000000002,31.307,2020-05-22,563,Soudan du Sud
32677,South Sudan,6.877000000000002,31.307,2020-05-23,655,Soudan du Sud
32943,South Sudan,6.877000000000002,31.307,2020-05-24,655,Soudan du Sud
33209,South Sudan,6.877000000000002,31.307,2020-05-25,806,Soudan du Sud
33475,South Sudan,6.877000000000002,31.307,2020-05-26,806,Soudan du Sud
33741,South Sudan,6.877000000000002,31.307,2020-05-27,994,Soudan du Sud
34007,South Sudan,6.877000000000002,31.307,2020-05-28,994,Soudan du Sud
34273,South Sudan,6.877000000000002,31.307,2020-05-29,994,Soudan du Sud
34539,South Sudan,6.877000000000002,31.307,2020-05-30,994,Soudan du Sud
34805,South Sudan,6.877000000000002,31.307,2020-05-31,994,Soudan du Sud
35071,South Sudan,6.877000000000002,31.307,2020-06-01,994,Soudan du Sud
35337,South Sudan,6.877000000000002,31.307,2020-06-02,994,Soudan du Sud
35603,South Sudan,6.877000000000002,31.307,2020-06-03,994,Soudan du Sud
35869,South Sudan,6.877000000000002,31.307,2020-06-04,994,Soudan du Sud
36135,South Sudan,6.877000000000002,31.307,2020-06-05,994,Soudan du Sud
36401,South Sudan,6.877000000000002,31.307,2020-06-06,994,Soudan du Sud
36667,South Sudan,6.877000000000002,31.307,2020-06-07,1317,Soudan du Sud
36933,South Sudan,6.877000000000002,31.307,2020-06-08,1604,Soudan du Sud
37199,South Sudan,6.877000000000002,31.307,2020-06-09,1604,Soudan du Sud
37465,South Sudan,6.877000000000002,31.307,2020-06-10,1604,Soudan du Sud
37731,South Sudan,6.877000000000002,31.307,2020-06-11,1670,Soudan du Sud
37997,South Sudan,6.877000000000002,31.307,2020-06-12,1670,Soudan du Sud
38263,South Sudan,6.877000000000002,31.307,2020-06-13,1693,Soudan du Sud
38529,South Sudan,6.877000000000002,31.307,2020-06-14,1693,Soudan du Sud
38795,South Sudan,6.877000000000002,31.307,2020-06-15,1693,Soudan du Sud
39061,South Sudan,6.877000000000002,31.307,2020-06-16,1776,Soudan du Sud
39327,South Sudan,6.877000000000002,31.307,2020-06-17,1813,Soudan du Sud
39593,South Sudan,6.877000000000002,31.307,2020-06-18,1830,Soudan du Sud
39859,South Sudan,6.877000000000002,31.307,2020-06-19,1864,Soudan du Sud
40125,South Sudan,6.877000000000002,31.307,2020-06-20,1882,Soudan du Sud
40391,South Sudan,6.877000000000002,31.307,2020-06-21,1892,Soudan du Sud
40657,South Sudan,6.877000000000002,31.307,2020-06-22,1916,Soudan du Sud
40923,South Sudan,6.877000000000002,31.307,2020-06-23,1930,Soudan du Sud
41189,South Sudan,6.877000000000002,31.307,2020-06-24,1942,Soudan du Sud
41455,South Sudan,6.877000000000002,31.307,2020-06-25,1942,Soudan du Sud
41721,South Sudan,6.877000000000002,31.307,2020-06-26,1942,Soudan du Sud
41987,South Sudan,6.877000000000002,31.307,2020-06-27,1942,Soudan du Sud
42253,South Sudan,6.877000000000002,31.307,2020-06-28,1989,Soudan du Sud
42519,South Sudan,6.877000000000002,31.307,2020-06-29,1989,Soudan du Sud
42785,South Sudan,6.877000000000002,31.307,2020-06-30,2007,Soudan du Sud
43051,South Sudan,6.877000000000002,31.307,2020-07-01,2021,Soudan du Sud
43317,South Sudan,6.877000000000002,31.307,2020-07-02,2021,Soudan du Sud
43583,South Sudan,6.877000000000002,31.307,2020-07-03,2021,Soudan du Sud
43849,South Sudan,6.877000000000002,31.307,2020-07-04,2021,Soudan du Sud
44115,South Sudan,6.877000000000002,31.307,2020-07-05,2021,Soudan du Sud
44381,South Sudan,6.877000000000002,31.307,2020-07-06,2021,Soudan du Sud
44647,South Sudan,6.877000000000002,31.307,2020-07-07,2021,Soudan du Sud
44913,South Sudan,6.877000000000002,31.307,2020-07-08,2021,Soudan du Sud
45179,South Sudan,6.877000000000002,31.307,2020-07-09,2021,Soudan du Sud
45445,South Sudan,6.877000000000002,31.307,2020-07-10,2021,Soudan du Sud
45711,South Sudan,6.877000000000002,31.307,2020-07-11,2021,Soudan du Sud
45977,South Sudan,6.877000000000002,31.307,2020-07-12,2021,Soudan du Sud
46243,South Sudan,6.877000000000002,31.307,2020-07-13,2148,Soudan du Sud
46509,South Sudan,6.877000000000002,31.307,2020-07-14,2148,Soudan du Sud
46775,South Sudan,6.877000000000002,31.307,2020-07-15,2153,Soudan du Sud
47041,South Sudan,6.877000000000002,31.307,2020-07-16,2171,Soudan du Sud
47307,South Sudan,6.877000000000002,31.307,2020-07-17,2191,Soudan du Sud
47573,South Sudan,6.877000000000002,31.307,2020-07-18,2191,Soudan du Sud
47839,South Sudan,6.877000000000002,31.307,2020-07-19,2200,Soudan du Sud
48105,South Sudan,6.877000000000002,31.307,2020-07-20,2211,Soudan du Sud
48371,South Sudan,6.877000000000002,31.307,2020-07-21,2211,Soudan du Sud
48637,South Sudan,6.877000000000002,31.307,2020-07-22,2211,Soudan du Sud
48903,South Sudan,6.877000000000002,31.307,2020-07-23,2239,Soudan du Sud
49169,South Sudan,6.877000000000002,31.307,2020-07-24,2258,Soudan du Sud
49435,South Sudan,6.877000000000002,31.307,2020-07-25,2258,Soudan du Sud
49701,South Sudan,6.877000000000002,31.307,2020-07-26,2262,Soudan du Sud
49967,South Sudan,6.877000000000002,31.307,2020-07-27,2305,Soudan du Sud
50233,South Sudan,6.877000000000002,31.307,2020-07-28,2305,Soudan du Sud
50499,South Sudan,6.877000000000002,31.307,2020-07-29,2322,Soudan du Sud
50765,South Sudan,6.877000000000002,31.307,2020-07-30,2322,Soudan du Sud
51031,South Sudan,6.877000000000002,31.307,2020-07-31,2322,Soudan du Sud
51297,South Sudan,6.877000000000002,31.307,2020-08-01,2352,Soudan du Sud
51563,South Sudan,6.877000000000002,31.307,2020-08-02,2429,Soudan du Sud
51829,South Sudan,6.877000000000002,31.307,2020-08-03,2429,Soudan du Sud
52095,South Sudan,6.877000000000002,31.307,2020-08-04,2437,Soudan du Sud
52361,South Sudan,6.877000000000002,31.307,2020-08-05,2437,Soudan du Sud
52627,South Sudan,6.877000000000002,31.307,2020-08-06,2450,Soudan du Sud
52893,South Sudan,6.877000000000002,31.307,2020-08-07,2450,Soudan du Sud
53159,South Sudan,6.877000000000002,31.307,2020-08-08,2463,Soudan du Sud
53425,South Sudan,6.877000000000002,31.307,2020-08-09,2470,Soudan du Sud
53691,South Sudan,6.877000000000002,31.307,2020-08-10,2470,Soudan du Sud
53957,South Sudan,6.877000000000002,31.307,2020-08-11,2472,Soudan du Sud
54223,South Sudan,6.877000000000002,31.307,2020-08-12,2477,Soudan du Sud
54489,South Sudan,6.877000000000002,31.307,2020-08-13,2478,Soudan du Sud
54755,South Sudan,6.877000000000002,31.307,2020-08-14,2482,Soudan du Sud
55021,South Sudan,6.877000000000002,31.307,2020-08-15,2488,Soudan du Sud
55287,South Sudan,6.877000000000002,31.307,2020-08-16,2489,Soudan du Sud
55553,South Sudan,6.877000000000002,31.307,2020-08-17,2490,Soudan du Sud
55819,South Sudan,6.877000000000002,31.307,2020-08-18,2490,Soudan du Sud
56085,South Sudan,6.877000000000002,31.307,2020-08-19,2494,Soudan du Sud
56351,South Sudan,6.877000000000002,31.307,2020-08-20,2494,Soudan du Sud
56617,South Sudan,6.877000000000002,31.307,2020-08-21,2497,Soudan du Sud
56883,South Sudan,6.877000000000002,31.307,2020-08-22,2497,Soudan du Sud
57149,South Sudan,6.877000000000002,31.307,2020-08-23,2499,Soudan du Sud
57415,South Sudan,6.877000000000002,31.307,2020-08-24,2504,Soudan du Sud
57681,South Sudan,6.877000000000002,31.307,2020-08-25,2507,Soudan du Sud
57947,South Sudan,6.877000000000002,31.307,2020-08-26,2510,Soudan du Sud
58213,South Sudan,6.877000000000002,31.307,2020-08-27,2514,Soudan du Sud
58479,South Sudan,6.877000000000002,31.307,2020-08-28,2518,Soudan du Sud
58745,South Sudan,6.877000000000002,31.307,2020-08-29,2519,Soudan du Sud
59011,South Sudan,6.877000000000002,31.307,2020-08-30,2519,Soudan du Sud
59277,South Sudan,6.877000000000002,31.307,2020-08-31,2527,Soudan du Sud
59543,South Sudan,6.877000000000002,31.307,2020-09-01,2527,Soudan du Sud
59809,South Sudan,6.877000000000002,31.307,2020-09-02,2532,Soudan du Sud
60075,South Sudan,6.877000000000002,31.307,2020-09-03,2533,Soudan du Sud
60341,South Sudan,6.877000000000002,31.307,2020-09-04,2536,Soudan du Sud
60607,South Sudan,6.877000000000002,31.307,2020-09-05,2544,Soudan du Sud
60873,South Sudan,6.877000000000002,31.307,2020-09-06,2544,Soudan du Sud
61139,South Sudan,6.877000000000002,31.307,2020-09-07,2545,Soudan du Sud
226,Spain,40.463667,-3.74922,2020-01-22,0,Espagne
492,Spain,40.463667,-3.74922,2020-01-23,0,Espagne
758,Spain,40.463667,-3.74922,2020-01-24,0,Espagne
1024,Spain,40.463667,-3.74922,2020-01-25,0,Espagne
1290,Spain,40.463667,-3.74922,2020-01-26,0,Espagne
1556,Spain,40.463667,-3.74922,2020-01-27,0,Espagne
1822,Spain,40.463667,-3.74922,2020-01-28,0,Espagne
2088,Spain,40.463667,-3.74922,2020-01-29,0,Espagne
2354,Spain,40.463667,-3.74922,2020-01-30,0,Espagne
2620,Spain,40.463667,-3.74922,2020-01-31,0,Espagne
2886,Spain,40.463667,-3.74922,2020-02-01,1,Espagne
3152,Spain,40.463667,-3.74922,2020-02-02,1,Espagne
3418,Spain,40.463667,-3.74922,2020-02-03,1,Espagne
3684,Spain,40.463667,-3.74922,2020-02-04,1,Espagne
3950,Spain,40.463667,-3.74922,2020-02-05,1,Espagne
4216,Spain,40.463667,-3.74922,2020-02-06,1,Espagne
4482,Spain,40.463667,-3.74922,2020-02-07,1,Espagne
4748,Spain,40.463667,-3.74922,2020-02-08,1,Espagne
5014,Spain,40.463667,-3.74922,2020-02-09,2,Espagne
5280,Spain,40.463667,-3.74922,2020-02-10,2,Espagne
5546,Spain,40.463667,-3.74922,2020-02-11,2,Espagne
5812,Spain,40.463667,-3.74922,2020-02-12,2,Espagne
6078,Spain,40.463667,-3.74922,2020-02-13,2,Espagne
6344,Spain,40.463667,-3.74922,2020-02-14,2,Espagne
6610,Spain,40.463667,-3.74922,2020-02-15,2,Espagne
6876,Spain,40.463667,-3.74922,2020-02-16,2,Espagne
7142,Spain,40.463667,-3.74922,2020-02-17,2,Espagne
7408,Spain,40.463667,-3.74922,2020-02-18,2,Espagne
7674,Spain,40.463667,-3.74922,2020-02-19,2,Espagne
7940,Spain,40.463667,-3.74922,2020-02-20,2,Espagne
8206,Spain,40.463667,-3.74922,2020-02-21,2,Espagne
8472,Spain,40.463667,-3.74922,2020-02-22,2,Espagne
8738,Spain,40.463667,-3.74922,2020-02-23,2,Espagne
9004,Spain,40.463667,-3.74922,2020-02-24,2,Espagne
9270,Spain,40.463667,-3.74922,2020-02-25,6,Espagne
9536,Spain,40.463667,-3.74922,2020-02-26,13,Espagne
9802,Spain,40.463667,-3.74922,2020-02-27,15,Espagne
10068,Spain,40.463667,-3.74922,2020-02-28,32,Espagne
10334,Spain,40.463667,-3.74922,2020-02-29,45,Espagne
10600,Spain,40.463667,-3.74922,2020-03-01,84,Espagne
10866,Spain,40.463667,-3.74922,2020-03-02,120,Espagne
11132,Spain,40.463667,-3.74922,2020-03-03,165,Espagne
11398,Spain,40.463667,-3.74922,2020-03-04,222,Espagne
11664,Spain,40.463667,-3.74922,2020-03-05,259,Espagne
11930,Spain,40.463667,-3.74922,2020-03-06,400,Espagne
12196,Spain,40.463667,-3.74922,2020-03-07,500,Espagne
12462,Spain,40.463667,-3.74922,2020-03-08,673,Espagne
12728,Spain,40.463667,-3.74922,2020-03-09,1073,Espagne
12994,Spain,40.463667,-3.74922,2020-03-10,1695,Espagne
13260,Spain,40.463667,-3.74922,2020-03-11,2277,Espagne
13526,Spain,40.463667,-3.74922,2020-03-12,2277,Espagne
13792,Spain,40.463667,-3.74922,2020-03-13,5232,Espagne
14058,Spain,40.463667,-3.74922,2020-03-14,6391,Espagne
14324,Spain,40.463667,-3.74922,2020-03-15,7798,Espagne
14590,Spain,40.463667,-3.74922,2020-03-16,9942,Espagne
14856,Spain,40.463667,-3.74922,2020-03-17,11748,Espagne
15122,Spain,40.463667,-3.74922,2020-03-18,13910,Espagne
15388,Spain,40.463667,-3.74922,2020-03-19,17963,Espagne
15654,Spain,40.463667,-3.74922,2020-03-20,20410,Espagne
15920,Spain,40.463667,-3.74922,2020-03-21,25374,Espagne
16186,Spain,40.463667,-3.74922,2020-03-22,28768,Espagne
16452,Spain,40.463667,-3.74922,2020-03-23,35136,Espagne
16718,Spain,40.463667,-3.74922,2020-03-24,39885,Espagne
16984,Spain,40.463667,-3.74922,2020-03-25,49515,Espagne
17250,Spain,40.463667,-3.74922,2020-03-26,57786,Espagne
17516,Spain,40.463667,-3.74922,2020-03-27,65719,Espagne
17782,Spain,40.463667,-3.74922,2020-03-28,73235,Espagne
18048,Spain,40.463667,-3.74922,2020-03-29,80110,Espagne
18314,Spain,40.463667,-3.74922,2020-03-30,87956,Espagne
18580,Spain,40.463667,-3.74922,2020-03-31,95923,Espagne
18846,Spain,40.463667,-3.74922,2020-04-01,104118,Espagne
19112,Spain,40.463667,-3.74922,2020-04-02,112065,Espagne
19378,Spain,40.463667,-3.74922,2020-04-03,119199,Espagne
19644,Spain,40.463667,-3.74922,2020-04-04,126168,Espagne
19910,Spain,40.463667,-3.74922,2020-04-05,131646,Espagne
20176,Spain,40.463667,-3.74922,2020-04-06,136675,Espagne
20442,Spain,40.463667,-3.74922,2020-04-07,141942,Espagne
20708,Spain,40.463667,-3.74922,2020-04-08,148220,Espagne
20974,Spain,40.463667,-3.74922,2020-04-09,153222,Espagne
21240,Spain,40.463667,-3.74922,2020-04-10,158273,Espagne
21506,Spain,40.463667,-3.74922,2020-04-11,163027,Espagne
21772,Spain,40.463667,-3.74922,2020-04-12,166831,Espagne
22038,Spain,40.463667,-3.74922,2020-04-13,170099,Espagne
22304,Spain,40.463667,-3.74922,2020-04-14,172541,Espagne
22570,Spain,40.463667,-3.74922,2020-04-15,177644,Espagne
22836,Spain,40.463667,-3.74922,2020-04-16,184948,Espagne
23102,Spain,40.463667,-3.74922,2020-04-17,190839,Espagne
23368,Spain,40.463667,-3.74922,2020-04-18,191726,Espagne
23634,Spain,40.463667,-3.74922,2020-04-19,198674,Espagne
23900,Spain,40.463667,-3.74922,2020-04-20,200210,Espagne
24166,Spain,40.463667,-3.74922,2020-04-21,204178,Espagne
24432,Spain,40.463667,-3.74922,2020-04-22,208389,Espagne
24698,Spain,40.463667,-3.74922,2020-04-23,213024,Espagne
24964,Spain,40.463667,-3.74922,2020-04-24,202990,Espagne
25230,Spain,40.463667,-3.74922,2020-04-25,205905,Espagne
25496,Spain,40.463667,-3.74922,2020-04-26,207634,Espagne
25762,Spain,40.463667,-3.74922,2020-04-27,209465,Espagne
26028,Spain,40.463667,-3.74922,2020-04-28,210773,Espagne
26294,Spain,40.463667,-3.74922,2020-04-29,212917,Espagne
26560,Spain,40.463667,-3.74922,2020-04-30,213435,Espagne
26826,Spain,40.463667,-3.74922,2020-05-01,215216,Espagne
27092,Spain,40.463667,-3.74922,2020-05-02,216582,Espagne
27358,Spain,40.463667,-3.74922,2020-05-03,217466,Espagne
27624,Spain,40.463667,-3.74922,2020-05-04,218011,Espagne
27890,Spain,40.463667,-3.74922,2020-05-05,219329,Espagne
28156,Spain,40.463667,-3.74922,2020-05-06,220325,Espagne
28422,Spain,40.463667,-3.74922,2020-05-07,221447,Espagne
28688,Spain,40.463667,-3.74922,2020-05-08,222857,Espagne
28954,Spain,40.463667,-3.74922,2020-05-09,223578,Espagne
29220,Spain,40.463667,-3.74922,2020-05-10,224350,Espagne
29486,Spain,40.463667,-3.74922,2020-05-11,227436,Espagne
29752,Spain,40.463667,-3.74922,2020-05-12,228030,Espagne
30018,Spain,40.463667,-3.74922,2020-05-13,228691,Espagne
30284,Spain,40.463667,-3.74922,2020-05-14,229540,Espagne
30550,Spain,40.463667,-3.74922,2020-05-15,230183,Espagne
30816,Spain,40.463667,-3.74922,2020-05-16,230698,Espagne
31082,Spain,40.463667,-3.74922,2020-05-17,230698,Espagne
31348,Spain,40.463667,-3.74922,2020-05-18,231606,Espagne
31614,Spain,40.463667,-3.74922,2020-05-19,232037,Espagne
31880,Spain,40.463667,-3.74922,2020-05-20,232555,Espagne
32146,Spain,40.463667,-3.74922,2020-05-21,233037,Espagne
32412,Spain,40.463667,-3.74922,2020-05-22,234824,Espagne
32678,Spain,40.463667,-3.74922,2020-05-23,235290,Espagne
32944,Spain,40.463667,-3.74922,2020-05-24,235772,Espagne
33210,Spain,40.463667,-3.74922,2020-05-25,235400,Espagne
33476,Spain,40.463667,-3.74922,2020-05-26,236259,Espagne
33742,Spain,40.463667,-3.74922,2020-05-27,236259,Espagne
34008,Spain,40.463667,-3.74922,2020-05-28,237906,Espagne
34274,Spain,40.463667,-3.74922,2020-05-29,238564,Espagne
34540,Spain,40.463667,-3.74922,2020-05-30,239228,Espagne
34806,Spain,40.463667,-3.74922,2020-05-31,239479,Espagne
35072,Spain,40.463667,-3.74922,2020-06-01,239638,Espagne
35338,Spain,40.463667,-3.74922,2020-06-02,239932,Espagne
35604,Spain,40.463667,-3.74922,2020-06-03,240326,Espagne
35870,Spain,40.463667,-3.74922,2020-06-04,240660,Espagne
36136,Spain,40.463667,-3.74922,2020-06-05,240978,Espagne
36402,Spain,40.463667,-3.74922,2020-06-06,241310,Espagne
36668,Spain,40.463667,-3.74922,2020-06-07,241550,Espagne
36934,Spain,40.463667,-3.74922,2020-06-08,241717,Espagne
37200,Spain,40.463667,-3.74922,2020-06-09,241966,Espagne
37466,Spain,40.463667,-3.74922,2020-06-10,242280,Espagne
37732,Spain,40.463667,-3.74922,2020-06-11,242707,Espagne
37998,Spain,40.463667,-3.74922,2020-06-12,243209,Espagne
38264,Spain,40.463667,-3.74922,2020-06-13,243605,Espagne
38530,Spain,40.463667,-3.74922,2020-06-14,243928,Espagne
38796,Spain,40.463667,-3.74922,2020-06-15,244109,Espagne
39062,Spain,40.463667,-3.74922,2020-06-16,244328,Espagne
39328,Spain,40.463667,-3.74922,2020-06-17,244683,Espagne
39594,Spain,40.463667,-3.74922,2020-06-18,245268,Espagne
39860,Spain,40.463667,-3.74922,2020-06-19,245575,Espagne
40126,Spain,40.463667,-3.74922,2020-06-20,245938,Espagne
40392,Spain,40.463667,-3.74922,2020-06-21,246272,Espagne
40658,Spain,40.463667,-3.74922,2020-06-22,246504,Espagne
40924,Spain,40.463667,-3.74922,2020-06-23,246752,Espagne
41190,Spain,40.463667,-3.74922,2020-06-24,247086,Espagne
41456,Spain,40.463667,-3.74922,2020-06-25,247486,Espagne
41722,Spain,40.463667,-3.74922,2020-06-26,247905,Espagne
41988,Spain,40.463667,-3.74922,2020-06-27,248469,Espagne
42254,Spain,40.463667,-3.74922,2020-06-28,248770,Espagne
42520,Spain,40.463667,-3.74922,2020-06-29,248970,Espagne
42786,Spain,40.463667,-3.74922,2020-06-30,249271,Espagne
43052,Spain,40.463667,-3.74922,2020-07-01,249659,Espagne
43318,Spain,40.463667,-3.74922,2020-07-02,250103,Espagne
43584,Spain,40.463667,-3.74922,2020-07-03,250545,Espagne
43850,Spain,40.463667,-3.74922,2020-07-04,250545,Espagne
44116,Spain,40.463667,-3.74922,2020-07-05,250545,Espagne
44382,Spain,40.463667,-3.74922,2020-07-06,251789,Espagne
44648,Spain,40.463667,-3.74922,2020-07-07,252130,Espagne
44914,Spain,40.463667,-3.74922,2020-07-08,252513,Espagne
45180,Spain,40.463667,-3.74922,2020-07-09,253056,Espagne
45446,Spain,40.463667,-3.74922,2020-07-10,253908,Espagne
45712,Spain,40.463667,-3.74922,2020-07-11,253908,Espagne
45978,Spain,40.463667,-3.74922,2020-07-12,253908,Espagne
46244,Spain,40.463667,-3.74922,2020-07-13,255953,Espagne
46510,Spain,40.463667,-3.74922,2020-07-14,256619,Espagne
46776,Spain,40.463667,-3.74922,2020-07-15,257494,Espagne
47042,Spain,40.463667,-3.74922,2020-07-16,258855,Espagne
47308,Spain,40.463667,-3.74922,2020-07-17,260255,Espagne
47574,Spain,40.463667,-3.74922,2020-07-18,260255,Espagne
47840,Spain,40.463667,-3.74922,2020-07-19,260255,Espagne
48106,Spain,40.463667,-3.74922,2020-07-20,264836,Espagne
48372,Spain,40.463667,-3.74922,2020-07-21,266194,Espagne
48638,Spain,40.463667,-3.74922,2020-07-22,267551,Espagne
48904,Spain,40.463667,-3.74922,2020-07-23,270166,Espagne
49170,Spain,40.463667,-3.74922,2020-07-24,272421,Espagne
49436,Spain,40.463667,-3.74922,2020-07-25,272421,Espagne
49702,Spain,40.463667,-3.74922,2020-07-26,272421,Espagne
49968,Spain,40.463667,-3.74922,2020-07-27,278782,Espagne
50234,Spain,40.463667,-3.74922,2020-07-28,280610,Espagne
50500,Spain,40.463667,-3.74922,2020-07-29,282641,Espagne
50766,Spain,40.463667,-3.74922,2020-07-30,285430,Espagne
51032,Spain,40.463667,-3.74922,2020-07-31,288522,Espagne
51298,Spain,40.463667,-3.74922,2020-08-01,288522,Espagne
51564,Spain,40.463667,-3.74922,2020-08-02,288522,Espagne
51830,Spain,40.463667,-3.74922,2020-08-03,297054,Espagne
52096,Spain,40.463667,-3.74922,2020-08-04,302814,Espagne
52362,Spain,40.463667,-3.74922,2020-08-05,305767,Espagne
52628,Spain,40.463667,-3.74922,2020-08-06,309855,Espagne
52894,Spain,40.463667,-3.74922,2020-08-07,314362,Espagne
53160,Spain,40.463667,-3.74922,2020-08-08,314362,Espagne
53426,Spain,40.463667,-3.74922,2020-08-09,314362,Espagne
53692,Spain,40.463667,-3.74922,2020-08-10,322980,Espagne
53958,Spain,40.463667,-3.74922,2020-08-11,326612,Espagne
54224,Spain,40.463667,-3.74922,2020-08-12,329784,Espagne
54490,Spain,40.463667,-3.74922,2020-08-13,337334,Espagne
54756,Spain,40.463667,-3.74922,2020-08-14,342813,Espagne
55022,Spain,40.463667,-3.74922,2020-08-15,342813,Espagne
55288,Spain,40.463667,-3.74922,2020-08-16,342813,Espagne
55554,Spain,40.463667,-3.74922,2020-08-17,359082,Espagne
55820,Spain,40.463667,-3.74922,2020-08-18,364196,Espagne
56086,Spain,40.463667,-3.74922,2020-08-19,370867,Espagne
56352,Spain,40.463667,-3.74922,2020-08-20,377906,Espagne
56618,Spain,40.463667,-3.74922,2020-08-21,386054,Espagne
56884,Spain,40.463667,-3.74922,2020-08-22,386054,Espagne
